pais,region,tramo,anio,ent_nr,ent_brth_nr,ent_dth_nr,ent_srvl_y3_nr,emp_nr,sal_nr,emp_brth_nr,sal_brth_nr,emp_dth_nr,sal_dth_nr,emp_srvl_y3_nr,emp_srvl_ybrth_y3_nr,grw_ent_pc,ent_brthr_dthr_pc,ent_brthr_pc,ent_brth_pp_pc,ent_dthr_pc,ent_dth_pp_pc,ent_srvlr_brth_y3_pc,ent_srvlr_y3_pc,emp_brthr_pc,ent_brth_empsize_nr,sal_emp_brthr_pc,emp_dthr_pc,ent_dth_empsize_nr,grw_emp_srvl_y3_pc,emp_srvlr_y3_pc,ent_srvl_empsize_y3_nr
Spain,Ceuta,0,2016,2339,349,288,120,2478,0,369,0,322,0,206,127,NA,27.23,14.92,76.87,12.31,72,48.98,5.13,14.89,1.06,0,12.99,1.12,62.2,8.31,1.72
Spain,Ceuta,0,2017,2339,349,247,160,2458,0,368,0,267,0,151,166,0,25.48,14.92,80.97,10.56,68.99,48.63,6.84,14.97,1.05,0,10.86,1.08,-9.04,6.14,0.94
Spain,Ceuta,0,2018,2361,319,348,158,2454,0,326,0,376,0,291,172,0.94,28.25,13.51,77.43,14.74,71.6,NA,6.69,13.28,1.02,0,15.32,1.08,69.19,11.86,1.84
Spain,Ceuta,0,2019,2242,291,252,174,2330,0,301,0,267,0,239,182,-5.04,24.22,12.98,71.85,11.24,66.32,49.86,7.76,12.92,1.03,0,11.46,1.06,31.32,10.26,1.37
Spain,Ceuta,0,2020,2211,240,NA,190,2268,0,240,0,NA,NA,273,197,-1.38,NA,10.85,76.68,NA,NA,54.44,8.59,10.58,1,0,NA,NA,38.58,12.04,1.44
Spain,Ciudad Autónoma de Melilla,0,2008,2163,260,235,163,2372,0,285,0,257,0,280,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Ciudad Autónoma de Melilla,0,2009,2255,325,248,143,2512,0,357,0,279,0,247,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Ciudad Autónoma de Melilla,0,2010,2263,325,NA,147,2487,0,340,0,NA,NA,207,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Ciudad Autónoma de Melilla,0,2011,2337,362,306,126,2551,0,389,0,327,0,190,138,NA,28.58,15.49,81.35,13.09,NA,NA,5.39,15.25,1.07,0,12.82,1.07,37.68,7.45,1.51
Spain,Ciudad Autónoma de Melilla,0,2012,2309,341,290,146,2520,0,360,0,321,0,222,162,-1.2,27.33,14.77,79.12,12.56,NA,NA,6.32,14.29,1.06,0,12.74,1.11,37.04,8.81,1.52
Spain,Ciudad Autónoma de Melilla,0,2013,2248,266,263,139,2452,0,298,0,284,0,207,143,-2.64,23.53,11.83,77.33,11.7,NA,NA,6.18,12.15,1.12,0,11.58,1.08,44.76,8.44,1.49
Spain,Ciudad Autónoma de Melilla,0,2014,2537,548,NA,179,2772,0,603,0,NA,NA,246,193,12.86,NA,21.6,84.96,NA,NA,49.45,7.06,21.75,1.1,0,NA,NA,27.46,8.87,1.37
Spain,Ciudad Autónoma de Melilla,0,2016,2956,482,338,130,3238,0,529,0,367,0,214,148,NA,27.74,16.31,81.01,11.43,74.78,48.87,4.4,16.34,1.1,0,11.33,1.09,44.59,6.61,1.65
Spain,Ciudad Autónoma de Melilla,0,2017,3136,499,353,280,3406,0,530,0,387,0,297,313,6.09,27.17,15.91,84.72,11.26,76.24,51.09,8.93,15.56,1.06,0,11.36,1.1,-5.11,8.72,1.06
Spain,Ciudad Autónoma de Melilla,0,2018,3584,665,365,248,3795,0,675,0,400,0,414,279,14.29,28.74,18.55,78.33,10.18,75.26,NA,6.92,17.79,1.02,0,10.54,1.1,48.39,10.91,1.67
Spain,Ciudad Autónoma de Melilla,0,2019,3658,575,389,214,3856,0,594,0,414,0,300,232,2.06,26.35,15.72,82.26,10.63,75.83,44.4,5.85,15.4,1.03,0,10.74,1.06,29.31,7.78,1.4
Spain,Ciudad Autónoma de Melilla,0,2020,3451,364,NA,245,3619,0,368,0,NA,NA,354,264,-5.66,NA,10.55,82.54,NA,NA,49.1,7.1,10.17,1.01,0,NA,NA,34.09,9.78,1.44
Spain,Melilla,0,2008,2163,260,235,163,2372,0,285,0,257,0,280,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Melilla,0,2009,2255,325,248,143,2512,0,357,0,279,0,247,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Melilla,0,2010,2263,325,NA,147,2487,0,340,0,NA,NA,207,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Melilla,0,2011,2337,362,306,126,2551,0,389,0,327,0,190,138,NA,28.58,15.49,81.35,13.09,NA,NA,5.39,15.25,1.07,0,12.82,1.07,37.68,7.45,1.51
Spain,Melilla,0,2012,2309,341,290,146,2520,0,360,0,321,0,222,162,-1.2,27.33,14.77,79.12,12.56,NA,NA,6.32,14.29,1.06,0,12.74,1.11,37.04,8.81,1.52
Spain,Melilla,0,2013,2248,266,263,139,2452,0,298,0,284,0,207,143,-2.64,23.53,11.83,77.33,11.7,NA,NA,6.18,12.15,1.12,0,11.58,1.08,44.76,8.44,1.49
Spain,Melilla,0,2014,2537,548,NA,179,2772,0,603,0,NA,NA,246,193,12.86,NA,21.6,84.96,NA,NA,49.45,7.06,21.75,1.1,0,NA,NA,27.46,8.87,1.37
Spain,Melilla,0,2016,2956,482,338,130,3238,0,529,0,367,0,214,148,NA,27.74,16.31,81.01,11.43,74.78,48.87,4.4,16.34,1.1,0,11.33,1.09,44.59,6.61,1.65
Spain,Melilla,0,2017,3136,499,353,280,3406,0,530,0,387,0,297,313,6.09,27.17,15.91,84.72,11.26,76.24,51.09,8.93,15.56,1.06,0,11.36,1.1,-5.11,8.72,1.06
Spain,Melilla,0,2018,3584,665,365,248,3795,0,675,0,400,0,414,279,14.29,28.74,18.55,78.33,10.18,75.26,NA,6.92,17.79,1.02,0,10.54,1.1,48.39,10.91,1.67
Spain,Melilla,0,2019,3658,575,389,214,3856,0,594,0,414,0,300,232,2.06,26.35,15.72,82.26,10.63,75.83,44.4,5.85,15.4,1.03,0,10.74,1.06,29.31,7.78,1.4
Spain,Melilla,0,2020,3451,364,NA,245,3619,0,368,0,NA,NA,354,264,-5.66,NA,10.55,82.54,NA,NA,49.1,7.1,10.17,1.01,0,NA,NA,34.09,9.78,1.44
Spain,CANARIAS,0,2011,82406,9943,10408,4230,84177,0,10096,0,10762,0,6806,4114,NA,24.7,12.07,74.6,12.63,NA,NA,5.13,11.99,1.02,0,12.78,1.03,65.44,8.09,1.61
Spain,CANARIAS,0,2012,78765,9948,9489,4344,80340,0,10031,0,9995,0,7001,4293,-4.42,24.68,12.63,74.81,12.05,NA,NA,5.52,12.49,1.01,0,12.44,1.05,63.08,8.71,1.61
Spain,CANARIAS,0,2013,78158,9460,9636,4276,79052,0,9472,0,9877,0,7121,4244,-0.77,24.43,12.1,73.34,12.33,NA,NA,5.47,11.98,1,0,12.49,1.03,67.79,9.01,1.67
Spain,CANARIAS,0,2014,80575,12219,NA,4391,81052,0,12203,0,NA,NA,7679,4396,3.09,NA,15.16,77.09,NA,NA,44.16,5.45,15.06,1,0,NA,NA,74.68,9.47,1.75
Spain,CANARIAS,0,2016,87725,12595,8323,4793,86793,0,12117,0,8589,0,8313,4659,NA,23.84,14.36,73.47,9.49,67.14,50.67,5.46,13.96,0.96,0,9.9,1.03,78.43,9.58,1.73
Spain,CANARIAS,0,2017,89975,12271,7978,5984,88046,0,11784,0,7887,0,8161,5862,2.56,22.51,13.64,76.12,8.87,66.71,48.97,6.65,13.38,0.96,0,8.96,0.99,39.22,9.27,1.36
Spain,CANARIAS,0,2018,96730,15727,8209,6156,93677,0,14945,0,8004,0,9691,5960,7.51,24.75,16.26,80.35,8.49,66.05,NA,6.36,15.95,0.95,0,8.54,0.98,62.6,10.35,1.57
Spain,CANARIAS,0,2019,101745,14664,12556,6278,98387,0,13860,0,12394,0,10040,5977,5.18,26.75,14.41,80.58,12.34,74.33,49.85,6.17,14.09,0.95,0,12.6,0.99,67.98,10.2,1.6
Spain,CANARIAS,0,2020,98693,10633,NA,6102,94785,0,10003,0,NA,NA,10099,5826,-3,NA,10.77,82.42,NA,NA,49.73,6.18,10.55,0.94,0,NA,NA,73.34,10.65,1.66
Spain,Canarias,0,2008,81277,9119,8556,6240,81913,0,9158,0,8915,0,10446,6025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Canarias,0,2009,82603,9306,9626,5930,84921,0,9402,0,10001,0,9370,5644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Canarias,0,2010,82460,9612,NA,5818,84412,0,9697,0,NA,NA,8536,5666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Canarias,0,2011,82406,9943,10408,4230,84177,0,10096,0,10762,0,6806,4114,NA,24.7,12.07,74.6,12.63,NA,NA,5.13,11.99,1.02,0,12.78,1.03,65.44,8.09,1.61
Spain,Canarias,0,2012,78765,9948,9489,4344,80340,0,10031,0,9995,0,7001,4293,-4.42,24.68,12.63,74.81,12.05,NA,NA,5.52,12.49,1.01,0,12.44,1.05,63.08,8.71,1.61
Spain,Canarias,0,2013,78158,9460,9636,4276,79052,0,9472,0,9877,0,7121,4244,-0.77,24.43,12.1,73.34,12.33,NA,NA,5.47,11.98,1,0,12.49,1.03,67.79,9.01,1.67
Spain,Canarias,0,2014,80575,12219,NA,4391,81052,0,12203,0,NA,NA,7679,4396,3.09,NA,15.16,77.09,NA,NA,44.16,5.45,15.06,1,0,NA,NA,74.68,9.47,1.75
Spain,Canarias,0,2016,87725,12595,8323,4793,86793,0,12117,0,8589,0,8313,4659,NA,23.84,14.36,73.47,9.49,67.14,50.67,5.46,13.96,0.96,0,9.9,1.03,78.43,9.58,1.73
Spain,Canarias,0,2017,89975,12271,7978,5984,88046,0,11784,0,7887,0,8161,5862,2.56,22.51,13.64,76.12,8.87,66.71,48.97,6.65,13.38,0.96,0,8.96,0.99,39.22,9.27,1.36
Spain,Canarias,0,2018,96730,15727,8209,6156,93677,0,14945,0,8004,0,9691,5960,7.51,24.75,16.26,80.35,8.49,66.05,NA,6.36,15.95,0.95,0,8.54,0.98,62.6,10.35,1.57
Spain,Canarias,0,2019,101745,14664,12556,6278,98387,0,13860,0,12394,0,10040,5977,5.18,26.75,14.41,80.58,12.34,74.33,49.85,6.17,14.09,0.95,0,12.6,0.99,67.98,10.2,1.6
Spain,Canarias,0,2020,98693,10633,NA,6102,94785,0,10003,0,NA,NA,10099,5826,-3,NA,10.77,82.42,NA,NA,49.73,6.18,10.55,0.94,0,NA,NA,73.34,10.65,1.66
Spain,El Hierro,0,2008,325,48,35,27,340,0,53,0,35,0,38,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,El Hierro,0,2009,302,35,38,27,320,0,36,0,41,0,38,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,El Hierro,0,2010,318,48,NA,34,340,0,52,0,NA,NA,53,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,El Hierro,0,2011,345,57,59,18,358,0,57,0,64,0,23,17,NA,33.62,16.52,74.03,17.1,NA,NA,5.22,15.92,1,0,17.88,1.08,35.29,6.42,1.28
Spain,El Hierro,0,2012,298,39,51,21,308,0,40,0,53,0,30,21,-13.62,30.2,13.09,78,17.11,NA,NA,7.05,12.99,1.03,0,17.21,1.04,42.86,9.74,1.43
Spain,El Hierro,0,2013,281,30,38,17,288,0,30,0,41,0,25,18,-5.7,24.2,10.68,69.77,13.52,NA,NA,6.05,10.42,1,0,14.24,1.08,38.89,8.68,1.47
Spain,El Hierro,0,2014,279,47,NA,18,284,0,51,0,NA,NA,48,16,-0.71,NA,16.85,72.31,NA,NA,31.58,6.45,17.96,1.09,0,NA,NA,200,16.9,2.67
Spain,El Hierro,0,2016,291,54,25,13,284,0,55,0,23,0,18,12,NA,27.15,18.56,67.5,8.59,56.82,43.33,4.47,19.37,1.02,0,8.1,0.92,50,6.34,1.38
Spain,El Hierro,0,2017,298,44,30,30,294,0,42,0,32,0,32,33,2.41,24.83,14.77,60.27,10.07,63.83,63.83,10.07,14.29,0.95,0,10.88,1.07,-3.03,10.88,1.07
Spain,El Hierro,0,2018,347,76,32,26,326,0,67,0,34,0,125,28,16.44,31.12,21.9,75.25,9.22,54.24,NA,7.49,20.55,0.88,0,10.43,1.06,346.43,38.34,4.81
Spain,El Hierro,0,2019,382,76,58,28,357,0,69,0,56,0,47,28,10.09,35.08,19.9,71.7,15.18,64.44,51.85,7.33,19.33,0.91,0,15.69,0.97,67.86,13.17,1.68
Spain,El Hierro,0,2020,358,39,NA,17,332,0,36,0,NA,NA,23,14,-6.28,NA,10.89,79.59,NA,NA,38.64,4.75,10.84,0.92,0,NA,NA,64.29,6.93,1.35
Spain,Fuerteventura,0,2008,4638,525,657,366,4661,0,534,0,704,0,523,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Fuerteventura,0,2009,4545,514,553,345,4759,0,522,0,598,0,511,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Fuerteventura,0,2010,4479,468,NA,294,4630,0,470,0,NA,NA,522,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Fuerteventura,0,2011,4357,567,499,234,4494,0,576,0,521,0,423,225,NA,24.47,13.01,74.21,11.45,NA,NA,5.37,12.82,1.02,0,11.59,1.04,88,9.41,1.81
Spain,Fuerteventura,0,2012,4211,553,472,217,4337,0,561,0,501,0,331,213,-3.35,24.34,13.13,73.15,11.21,NA,NA,5.15,12.94,1.01,0,11.55,1.06,55.4,7.63,1.53
Spain,Fuerteventura,0,2013,4247,516,490,196,4343,0,518,0,512,0,343,193,0.85,23.69,12.15,72.07,11.54,NA,NA,4.62,11.93,1,0,11.79,1.04,77.72,7.9,1.75
Spain,Fuerteventura,0,2014,4468,703,NA,237,4536,0,698,0,NA,NA,525,230,5.2,NA,15.73,76,NA,NA,41.8,5.3,15.39,0.99,0,NA,NA,128.26,11.57,2.22
Spain,Fuerteventura,0,2016,5077,836,549,269,5067,0,803,0,570,0,423,260,NA,27.28,16.47,73.01,10.81,68.54,52.13,5.3,15.85,0.96,0,11.25,1.04,62.69,8.35,1.57
Spain,Fuerteventura,0,2017,5130,732,510,329,5079,0,713,0,507,0,375,321,1.04,24.21,14.27,75,9.94,71.53,46.8,6.41,14.04,0.97,0,9.98,0.99,16.82,7.38,1.14
Spain,Fuerteventura,0,2018,5579,1018,473,376,5455,0,974,0,468,0,541,356,8.75,26.73,18.25,79.59,8.48,64.79,NA,6.74,17.86,0.96,0,8.58,0.99,51.97,9.92,1.44
Spain,Fuerteventura,0,2019,5874,907,820,391,5754,0,859,0,821,0,652,376,5.29,29.4,15.44,78.73,13.96,74.55,46.77,6.66,14.93,0.95,0,14.27,1,73.4,11.33,1.67
Spain,Fuerteventura,0,2020,5721,688,NA,349,5581,0,663,0,NA,NA,554,341,-2.6,NA,12.03,84.21,NA,NA,47.68,6.1,11.88,0.96,0,NA,NA,62.46,9.93,1.59
Spain,Gran Canaria,0,2008,31905,3476,3113,2361,32155,0,3474,0,3226,0,3734,2295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Gran Canaria,0,2009,32639,3623,3742,2484,33399,0,3630,0,3890,0,3814,2388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Gran Canaria,0,2010,32370,3595,NA,2267,32957,0,3609,0,NA,NA,3233,2204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Gran Canaria,0,2011,32624,3662,4051,1619,33131,0,3681,0,4168,0,2591,1578,NA,23.64,11.22,76.1,12.42,NA,NA,4.96,11.11,1.01,0,12.58,1.03,64.2,7.82,1.6
Spain,Gran Canaria,0,2012,31058,3872,3642,1703,31502,0,3877,0,3842,0,2694,1679,-4.8,24.19,12.47,76.69,11.73,NA,NA,5.48,12.31,1,0,12.2,1.05,60.45,8.55,1.58
Spain,Gran Canaria,0,2013,30788,3451,3743,1565,30959,0,3443,0,3807,0,2514,1557,-0.87,23.37,11.21,75.5,12.16,NA,NA,5.08,11.12,1,0,12.3,1.02,61.46,8.12,1.61
Spain,Gran Canaria,0,2014,31566,4582,NA,1595,31602,0,4546,0,NA,NA,2747,1588,2.53,NA,14.52,77.87,NA,NA,43.56,5.05,14.39,0.99,0,NA,NA,72.98,8.69,1.72
Spain,Gran Canaria,0,2016,34236,4677,3181,1715,33778,0,4495,0,3296,0,3246,1655,NA,22.95,13.66,74.68,9.29,68.62,49.7,5.01,13.31,0.96,0,9.76,1.04,96.13,9.61,1.89
Spain,Gran Canaria,0,2017,34959,4498,3022,2213,34078,0,4308,0,2962,0,2922,2145,2.11,21.51,12.87,77.33,8.64,68.22,48.3,6.33,12.64,0.96,0,8.69,0.98,36.22,8.57,1.32
Spain,Gran Canaria,0,2018,37293,5554,3157,2289,35903,0,5230,0,3075,0,3704,2210,6.68,23.36,14.89,81.25,8.47,68.45,NA,6.14,14.57,0.94,0,8.56,0.97,67.6,10.32,1.62
Spain,Gran Canaria,0,2019,38917,5290,4504,2322,37462,0,4985,0,4376,0,3907,2217,4.35,25.17,13.59,80.84,11.57,75.23,49.65,5.97,13.31,0.94,0,11.68,0.97,76.23,10.43,1.68
Spain,Gran Canaria,0,2020,37883,3881,NA,2274,36325,0,3651,0,NA,NA,3129,2169,-2.66,NA,10.24,82.87,NA,NA,50.56,6,10.05,0.94,0,NA,NA,44.26,8.61,1.38
Spain,La Gomera,0,2008,629,66,70,51,657,0,71,0,73,0,85,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,La Gomera,0,2009,630,63,84,43,671,0,64,0,82,0,68,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,La Gomera,0,2010,619,76,NA,45,652,0,75,0,NA,NA,60,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,La Gomera,0,2011,620,83,68,32,663,0,92,0,68,0,67,37,NA,24.35,13.39,70.34,10.97,NA,NA,5.16,13.88,1.11,0,10.26,1,81.08,10.11,2.09
Spain,La Gomera,0,2012,595,84,56,24,629,0,83,0,56,0,46,24,-4.03,23.53,14.12,77.78,9.41,NA,NA,4.03,13.2,0.99,0,8.9,1,91.67,7.31,1.92
Spain,La Gomera,0,2013,618,81,82,44,652,0,79,0,85,0,70,44,3.87,26.38,13.11,74.31,13.27,NA,NA,7.12,12.12,0.98,0,13.04,1.04,59.09,10.74,1.59
Spain,La Gomera,0,2014,639,82,NA,48,667,0,82,0,NA,NA,92,54,3.4,NA,12.83,83.67,NA,NA,57.83,7.51,12.29,1,0,NA,NA,70.37,13.79,1.92
Spain,La Gomera,0,2016,645,84,58,43,657,0,79,0,60,0,58,43,NA,22.02,13.02,69.42,8.99,72.5,53.09,6.67,12.02,0.94,0,9.13,1.03,34.88,8.83,1.35
Spain,La Gomera,0,2017,663,88,49,40,664,0,85,0,49,0,58,40,2.79,20.66,13.27,75.21,7.39,56.32,48.78,6.03,12.8,0.97,0,7.38,1,45,8.73,1.45
Spain,La Gomera,0,2018,745,120,62,50,735,0,112,0,59,0,74,50,12.37,24.43,16.11,80,8.32,69.66,NA,6.71,15.24,0.93,0,8.03,0.95,48,10.07,1.48
Spain,La Gomera,0,2019,772,98,76,47,762,0,92,0,76,0,54,41,3.62,22.54,12.69,75.97,9.84,63.87,55.95,6.09,12.07,0.94,0,9.97,1,31.71,7.09,1.15
Spain,La Gomera,0,2020,744,74,NA,40,720,0,67,0,NA,NA,69,39,-3.63,NA,9.95,77.89,NA,NA,45.45,5.38,9.31,0.91,0,NA,NA,76.92,9.58,1.73
Spain,La Palma,0,2008,2602,272,296,197,2681,0,266,0,310,0,330,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,La Palma,0,2009,2631,282,301,164,2730,0,284,0,307,0,327,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,La Palma,0,2010,2590,302,NA,193,2684,0,308,0,NA,NA,321,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,La Palma,0,2011,2600,345,334,136,2685,0,353,0,339,0,217,133,NA,26.12,13.27,73.56,12.85,NA,NA,5.23,13.15,1.02,0,12.63,1.01,63.16,8.08,1.6
Spain,La Palma,0,2012,2519,302,287,141,2598,0,312,0,302,0,210,136,-3.12,23.38,11.99,79.27,11.39,NA,NA,5.6,12.01,1.03,0,11.62,1.05,54.41,8.08,1.49
Spain,La Palma,0,2013,2448,286,356,146,2518,0,302,0,373,0,240,144,-2.82,26.23,11.68,74.29,14.54,NA,NA,5.96,11.99,1.06,0,14.81,1.05,66.67,9.53,1.64
Spain,La Palma,0,2014,2439,330,NA,140,2492,0,330,0,NA,NA,226,141,-0.37,NA,13.53,74.83,NA,NA,40.58,5.74,13.24,1,0,NA,NA,60.28,9.07,1.61
Spain,La Palma,0,2016,2632,388,274,152,2623,0,370,0,277,0,247,158,NA,25.15,14.74,70.93,10.41,67.32,53.15,5.78,14.11,0.95,0,10.56,1.01,56.33,9.42,1.63
Spain,La Palma,0,2017,2635,333,244,156,2618,0,325,0,239,0,154,152,0.11,21.9,12.64,71.92,9.26,65.24,47.27,5.92,12.41,0.98,0,9.13,0.98,1.32,5.88,0.99
Spain,La Palma,0,2018,2885,514,223,193,2830,0,501,0,214,0,275,189,9.49,25.55,17.82,77.06,7.73,59.95,NA,6.69,17.7,0.97,0,7.56,0.96,45.5,9.72,1.42
Spain,La Palma,0,2019,3122,497,298,216,3033,0,470,0,302,0,341,207,8.21,25.46,15.92,80.16,9.55,67.88,55.67,6.92,15.5,0.95,0,9.96,1.01,64.73,11.24,1.58
Spain,La Palma,0,2020,3128,365,NA,182,3006,0,334,0,NA,NA,293,180,0.19,NA,11.67,81.47,NA,NA,54.65,5.82,11.11,0.92,0,NA,NA,62.78,9.75,1.61
Spain,Lanzarote,0,2008,6579,710,771,524,6681,0,728,0,819,0,764,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Lanzarote,0,2009,6545,702,772,459,6834,0,729,0,828,0,758,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Lanzarote,0,2010,6457,690,NA,497,6694,0,701,0,NA,NA,751,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Lanzarote,0,2011,6254,726,753,306,6432,0,734,0,787,0,544,308,NA,23.65,11.61,72.02,12.04,NA,NA,4.89,11.41,1.01,0,12.24,1.05,76.62,8.46,1.78
Spain,Lanzarote,0,2012,5975,750,670,331,6151,0,759,0,712,0,562,340,-4.46,23.77,12.55,72.25,11.21,NA,NA,5.54,12.34,1.01,0,11.58,1.06,65.29,9.14,1.7
Spain,Lanzarote,0,2013,6016,707,712,286,6111,0,706,0,744,0,533,287,0.69,23.59,11.75,69.72,11.84,NA,NA,4.75,11.55,1,0,12.17,1.04,85.71,8.72,1.86
Spain,Lanzarote,0,2014,6157,895,NA,324,6186,0,895,0,NA,NA,659,316,2.34,NA,14.54,77.16,NA,NA,44.63,5.26,14.47,1,0,NA,NA,108.54,10.65,2.03
Spain,Lanzarote,0,2016,6801,974,632,379,6735,0,939,0,659,0,710,363,NA,23.61,14.32,71.51,9.29,65.63,53.61,5.57,13.94,0.96,0,9.78,1.04,95.59,10.54,1.87
Spain,Lanzarote,0,2017,7022,1016,573,456,6851,0,979,0,569,0,548,448,3.25,22.63,14.47,76.33,8.16,65.79,50.95,6.49,14.29,0.96,0,8.31,0.99,22.32,8,1.2
Spain,Lanzarote,0,2018,7471,1197,595,512,7230,0,1143,0,578,0,716,490,6.39,23.99,16.02,79.27,7.96,63.16,NA,6.85,15.81,0.95,0,7.99,0.97,46.12,9.9,1.4
Spain,Lanzarote,0,2019,7860,1058,935,508,7611,0,995,0,923,0,770,483,5.21,25.36,13.46,78.37,11.9,71.92,52.16,6.46,13.07,0.94,0,12.13,0.99,59.42,10.12,1.52
Spain,Lanzarote,0,2020,7554,685,NA,513,7261,0,651,0,NA,NA,827,487,-3.89,NA,9.07,80.49,NA,NA,50.49,6.79,8.97,0.95,0,NA,NA,69.82,11.39,1.61
Spain,Tenerife,0,2008,34599,4022,3614,2714,34737,0,4033,0,3747,0,4972,2586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Tenerife,0,2009,35311,4087,4136,2408,36208,0,4138,0,4257,0,3855,2268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Tenerife,0,2010,35627,4433,NA,2488,36454,0,4483,0,NA,NA,3595,2412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Tenerife,0,2011,35606,4503,4644,1885,36414,0,4604,0,4815,0,2941,1817,NA,25.69,12.65,74.06,13.04,NA,NA,5.29,12.64,1.02,0,13.22,1.04,61.86,8.08,1.56
Spain,Tenerife,0,2012,34109,4348,4311,1907,34815,0,4398,0,4530,0,3128,1882,-4.2,25.39,12.75,73.51,12.64,NA,NA,5.59,12.63,1.01,0,13.01,1.05,66.21,8.98,1.64
Spain,Tenerife,0,2013,33760,4389,4215,2022,34183,0,4394,0,4317,0,3397,2002,-1.02,25.49,13,72.43,12.49,NA,NA,5.99,12.85,1,0,12.63,1.02,69.68,9.94,1.68
Spain,Tenerife,0,2014,35027,5580,NA,2029,35285,0,5601,0,NA,NA,3383,2051,3.75,NA,15.93,76.67,NA,NA,45.06,5.79,15.87,1,0,NA,NA,64.94,9.59,1.67
Spain,Tenerife,0,2016,38043,5582,3604,2222,37649,0,5377,0,3704,0,3612,2168,NA,24.15,14.67,73.21,9.47,65.95,50.63,5.84,14.28,0.96,0,9.84,1.03,66.61,9.59,1.63
Spain,Tenerife,0,2017,39268,5560,3550,2760,38462,0,5333,0,3530,0,4072,2724,3.22,23.2,14.16,75.71,9.04,65.29,49.46,7.03,13.87,0.96,0,9.18,0.99,49.49,10.59,1.48
Spain,Tenerife,0,2018,42410,7248,3667,2710,41199,0,6920,0,3577,0,4256,2637,8,25.74,17.09,80.27,8.65,65.19,NA,6.39,16.8,0.95,0,8.68,0.98,61.4,10.33,1.57
Spain,Tenerife,0,2019,44818,6738,5865,2766,43407,0,6389,0,5840,0,4268,2624,5.68,28.12,15.03,81.22,13.09,74.65,49.55,6.17,14.72,0.95,0,13.45,1,62.65,9.83,1.54
Spain,Tenerife,0,2020,43305,4901,NA,2727,41560,0,4601,0,NA,NA,5206,2596,-3.38,NA,11.32,82.26,NA,NA,49.05,6.3,11.07,0.94,0,NA,NA,100.54,12.53,1.91
